1.e9
1.8873918221350996e9
3.562247890262437e9
6.723357536499335e9
1.2689610031679234e10
2.395026619987481e10
4.520353656360241e10
8.531678524172815e10
1.6102620275609424e11
3.0391953823131946e11
5.736152510448682e11
1.0826367338740563e12
2.0433597178569397e12
3.856620421163472e12
7.278953843983161e12
1.373823795883261e13
2.592943797404667e13
4.893900918477499e13
9.236708571873847e13
1.7433288221999872e14
3.290344562312671e14
6.210169418915604e14
1.1721022975334792e15
2.2122162910704502e15
4.175318936560409e15
7.880462815669904e15
1.4873521072935118e16
2.80721620394117e16
5.298316906283724e16
1.e17
