5,0.141314
7,0.135965
9,0.136638
11,0.12891
13,0.120912
15,0.114464
17,0.109237
19,0.104752
21,0.101119
23,0.0979329
25,0.0950035
27,0.0924242
29,0.0900352
31,0.0878968
33,0.0858506
35,0.084265
37,0.0828264
39,0.0813303
41,0.080075
43,0.0789185
45,0.0776588
47,0.0767022
49,0.0755272
51,0.0742663
53,0.0736401
55,0.07263
57,0.0717933
59,0.0711466
61,0.0707854
63,0.0693
65,0.068666
67,0.068204
69,0.0676872
71,0.0674889
73,0.0676072
75,0.0664228
77,0.0659871
79,0.065883
81,0.064632
83,0.0632783
85,0.0637403
87,0.0631902
89,0.0628621
91,0.062414
93,0.061918
95,0.0607117
97,0.059122
99,0.0583081
101,0.0580421
103,0.0583578
105,0.0596002
107,0.0600279
109,0.0603306
111,0.0602271
113,0.060287
115,0.0587456
117,0.0581209
119,0.0580884
121,0.0576623
123,0.0581782
125,0.0596941
127,0.0601814
129,0.0596367
131,0.059413
133,0.0589083
135,0.0578415
137,0.0578664
139,0.0576506
141,0.0585076
143,0.0579825
145,0.0582753
147,0.0576721
149,0.0583074
151,0.0583004
153,0.0575256
155,0.0551382
157,0.0536199
159,0.0531575
161,0.0534661
163,0.0529639
165,0.0566311
167,0.0564078
169,0.0572268
171,0.0570064
173,0.0584106
175,0.0562701
177,0.0565593
179,0.0588229
181,0.0579109
183,0.0575263
185,0.05786
187,0.0616944
189,0.0591625
191,0.0607457
193,0.0616723
195,0.0608056
197,0.0581106
199,0.0600964
201,0.0603906
203,0.0590106
205,0.05936
207,0.05973
209,0.0579219
211,0.0582082
213,0.0607153
215,0.0642578
217,0.0638948
219,0.0626912
221,0.0653595
223,0.0663394
225,0.0672795
227,0.0682802
229,0.0691954
231,0.0663927
233,0.0641494
235,0.0569958
237,0.0499183
239,0.0547656
241,0.0578968
243,0.0582549
245,0.06524
247,0.0655835
249,0.0659917
251,0.0663632
253,0.0678532
255,0.0692983
257,0.0715367
259,0.0718906
261,0.0715244
263,0.0719635
265,0.0714619
267,0.069592
269,0.0671103
271,0.0675094
273,0.0679136
275,0.0557285
277,0.061082
279,0.061446
281,0.0675374
283,0.0698088
285,0.0717953
287,0.0737087
289,0.0765802
291,0.0746552
293,0.073642
295,0.0724459
297,0.0728305
299,0.0711356
301,0.0736462
303,0.0719864
305,0.0777785
307,0.0796375
309,0.0787723
311,0.0777802
313,0.0783809
315,0.074847
317,0.0689748
319,0.0756252
321,0.0782357
323,0.0806052
325,0.079276
327,0.077517
329,0.0753785
331,0.0809092
333,0.0791949
335,0.083841
337,0.0859985
339,0.0879997
341,0.0853824
343,0.0904667
345,0.0898048
347,0.0916882
349,0.089586
